105.9174,-36.17548,-36.27185,-36.17889
105.9254,-36.18839,-36.29687,-36.18717
105.9334,-36.193,-36.2921,-36.19074
105.9414,-36.19789,-36.28962,-36.20081
105.9494,-36.20659,-36.29473,-36.1976
105.9575,-36.21262,-36.30374,-36.20851
105.9655,-36.22014,-36.32221,-36.21675
105.9735,-36.22646,-36.33674,-36.22146
105.9815,-36.23106,-36.33937,-36.23407
105.9895,-36.24181,-36.34187,-36.23826
105.9975,-36.24684,-36.34918,-36.2411
106.0055,-36.2492,-36.35131,-36.25164
106.0135,-36.25784,-36.36293,-36.2593
106.0215,-36.26518,-36.36978,-36.27073
106.0295,-36.27509,-36.3644,-36.27353
106.0375,-36.28737,-36.38084,-36.27983
106.0455,-36.28055,-36.37311,-36.28794
106.0536,-36.29521,-36.38011,-36.29688
106.0616,-36.30169,-36.38762,-36.30528
106.0696,-36.31114,-36.40883,-36.30733
106.0776,-36.31411,-36.41123,-36.31898
106.0856,-36.3192,-36.42926,-36.32214
106.0936,-36.33351,-36.4543,-36.32988
106.1016,-36.34306,-36.46842,-36.33851
106.1096,-36.34623,-36.46759,-36.34837
106.1176,-36.35562,-36.47722,-36.35571
106.1256,-36.35985,-36.49782,-36.36177
106.1336,-36.37146,-36.4894,-36.366
106.1416,-36.37627,-36.47409,-36.37814
106.1496,-36.38612,-36.47508,-36.37989
106.1577,-36.39112,-36.48398,-36.39362
106.1657,-36.4058,-36.49943,-36.39825
106.1737,-36.40699,-36.5305,-36.41059
106.1817,-36.41837,-36.55317,-36.42206
106.1897,-36.42755,-36.5446,-36.426
106.1977,-36.43027,-36.5513,-36.43057
106.2057,-36.4393,-36.5604,-36.44329
106.2137,-36.45114,-36.56511,-36.44889
106.2217,-36.4584,-36.56879,-36.45493
106.2297,-36.46086,-36.57816,-36.46581
106.2377,-36.47779,-36.56422,-36.47364
106.2457,-36.4816,-36.5689,-36.48039
106.2538,-36.49267,-36.60216,-36.49157
106.2618,-36.49945,-36.59277,-36.49739
106.2698,-36.51047,-36.62982,-36.50872
106.2778,-36.51717,-36.62906,-36.5208
106.2858,-36.52747,-36.64935,-36.52089
106.2938,-36.52742,-36.6623,-36.53148
106.3018,-36.53834,-36.66862,-36.54345
106.3098,-36.54823,-36.67234,-36.5492
106.3178,-36.55456,-36.68801,-36.55942
106.3258,-36.57246,-36.71983,-36.56826
106.3338,-36.57278,-36.73547,-36.57588
106.3418,-36.58973,-36.7485,-36.58228
106.3498,-36.5956,-36.74744,-36.58848
106.3579,-36.60379,-36.75461,-36.6112
106.3659,-36.61579,-36.7637,-36.61536
106.3739,-36.61777,-36.77411,-36.6163
