0.33079,1.70E-04,-1.61E-04,0.75916,,0.33126,1.60E-04,-1.96E-04,0.88532
0.33126,1.71E-04,-1.61E-04,0.75503,,0.33141,1.59E-04,-1.96E-04,0.89148
0.33229,1.71E-04,-1.61E-04,0.75532,,0.32928,1.57E-04,-1.97E-04,0.89779
0.32805,1.70E-04,-1.62E-04,0.7604,,0.33077,1.58E-04,-1.96E-04,0.89413
0.32776,1.68E-04,-1.62E-04,0.76815,,0.32883,1.60E-04,-1.95E-04,0.88515
0.32948,1.66E-04,-1.63E-04,0.77477,,0.32703,1.61E-04,-1.94E-04,0.87895
0.32911,1.66E-04,-1.63E-04,0.7784,,0.32787,1.62E-04,-1.94E-04,0.87418
0.32877,1.65E-04,-1.63E-04,0.7787,,0.32653,1.63E-04,-1.93E-04,0.87145
0.32842,1.67E-04,-1.63E-04,0.77327,,0.32629,1.64E-04,-1.93E-04,0.86787
0.32635,1.69E-04,-1.62E-04,0.76575,,0.32796,1.63E-04,-1.94E-04,0.87065
0.32652,1.70E-04,-1.62E-04,0.76128,,0.32879,1.62E-04,-1.95E-04,0.87661
0.32671,1.69E-04,-1.62E-04,0.76454,,0.32709,1.60E-04,-1.96E-04,0.88665
0.32587,1.67E-04,-1.63E-04,0.77326,,0.32762,1.58E-04,-1.96E-04,0.89202
0.32744,1.64E-04,-1.64E-04,0.7854,,0.32671,1.58E-04,-1.96E-04,0.89333
0.32725,1.62E-04,-1.64E-04,0.79121,,0.32614,1.58E-04,-1.96E-04,0.89091
0.32648,1.62E-04,-1.64E-04,0.79183,,0.32809,1.61E-04,-1.95E-04,0.88083
0.32731,1.63E-04,-1.64E-04,0.78876,,0.32732,1.63E-04,-1.94E-04,0.87323
0.32571,1.66E-04,-1.63E-04,0.77719,,0.3259,1.63E-04,-1.94E-04,0.87167
0.32604,1.68E-04,-1.63E-04,0.76847,,0.32657,1.61E-04,-1.96E-04,0.88126
0.32721,1.69E-04,-1.62E-04,0.76577,,0.32482,1.60E-04,-1.96E-04,0.8866
0.32574,1.68E-04,-1.63E-04,0.77086,,0.32496,1.60E-04,-1.96E-04,0.88548
0.32597,1.65E-04,-1.64E-04,0.78114,,0.32477,1.61E-04,-1.95E-04,0.88142
0.3258,1.62E-04,-1.64E-04,0.79214,,0.32274,1.62E-04,-1.95E-04,0.87768
0.3235,1.61E-04,-1.65E-04,0.79552,,0.3231,1.62E-04,-1.94E-04,0.87515
0.32384,1.63E-04,-1.64E-04,0.78999,,0.32655,1.63E-04,-1.95E-04,0.87298
0.32355,1.65E-04,-1.63E-04,0.77962,,0.3249,1.62E-04,-1.95E-04,0.87646
0.32309,1.68E-04,-1.63E-04,0.77118,,0.32336,1.61E-04,-1.95E-04,0.88162
0.32464,1.70E-04,-1.62E-04,0.76156,,0.32536,1.59E-04,-1.96E-04,0.88877
